object_id,natural_week,start_date,quantity
1_2_1_8,39,8/15/2021,173
1_2_1_8,38,8/22/2021,265
1_2_1_8,37,8/29/2021,220
1_2_1_8,36,9/5/2021,183
1_2_1_8,35,9/12/2021,190
1_2_1_8,34,9/19/2021,188
1_2_1_8,33,9/26/2021,188
1_2_1_8,32,10/3/2021,165
1_2_1_8,31,10/10/2021,202
1_2_1_8,30,10/17/2021,189
1_2_1_8,29,10/24/2021,197
1_2_1_8,28,10/31/2021,239
1_2_1_8,27,11/7/2021,173
1_2_1_8,26,11/14/2021,197
1_2_1_8,25,11/21/2021,160
1_2_1_8,24,11/28/2021,227
1_2_1_8,23,12/5/2021,238
1_2_1_8,22,12/12/2021,312
1_2_1_8,21,12/19/2021,330
1_2_1_8,20,12/26/2021,267
1_2_1_8,19,1/2/2022,265
1_2_1_8,18,1/9/2022,187
1_2_1_8,17,1/16/2022,164
1_2_1_8,16,1/23/2022,193
1_2_1_8,15,1/30/2022,277
1_2_1_8,14,2/6/2022,277
1_2_1_8,13,2/13/2022,275
1_2_1_8,12,2/20/2022,303
1_2_1_8,11,2/27/2022,326
1_2_1_8,10,3/6/2022,395
1_2_1_8,9,3/13/2022,413
1_2_1_8,8,3/20/2022,364
1_2_1_8,7,3/27/2022,306
1_2_1_8,6,4/3/2022,239
1_2_1_8,5,4/10/2022,174
1_2_1_8,4,4/17/2022,288
1_2_1_8,3,4/24/2022,294
1_2_1_8,2,5/1/2022,314
1_2_1_8,1,5/8/2022,278
1_2_7_8,157,5/12/2019,169
1_2_7_8,156,5/19/2019,269
1_2_7_8,155,5/26/2019,259
1_2_7_8,154,6/2/2019,234
1_2_7_8,153,6/9/2019,261
1_2_7_8,152,6/16/2019,323
1_2_7_8,151,6/23/2019,357
1_2_7_8,150,6/30/2019,555
1_2_7_8,149,7/7/2019,441
1_2_7_8,148,7/14/2019,179
1_2_7_8,147,7/21/2019,260
1_2_7_8,146,7/28/2019,580
1_2_7_8,145,8/4/2019,852
1_2_7_8,144,8/11/2019,1231
1_2_7_8,143,8/18/2019,2207
1_2_7_8,142,8/25/2019,1144
1_2_7_8,141,9/1/2019,310
1_2_7_8,140,9/8/2019,216
1_2_7_8,139,9/15/2019,149
1_2_7_8,138,9/22/2019,199
1_2_7_8,137,9/29/2019,184
1_2_7_8,136,10/6/2019,179
1_2_7_8,135,10/13/2019,199
1_2_7_8,134,10/20/2019,208
1_2_7_8,133,10/27/2019,182
1_2_7_8,132,11/3/2019,247
1_2_7_8,131,11/10/2019,267
1_2_7_8,130,11/17/2019,243
1_2_7_8,129,11/24/2019,164
1_2_7_8,128,12/1/2019,223
1_2_7_8,127,12/8/2019,194
1_2_7_8,126,12/15/2019,123
1_2_7_8,125,12/22/2019,141
1_2_7_8,124,12/29/2019,238
1_2_7_8,123,1/5/2020,519
1_2_7_8,122,1/12/2020,255
1_2_7_8,121,1/19/2020,256
1_2_7_8,120,1/26/2020,294
1_2_7_8,119,2/2/2020,217
1_2_7_8,118,2/9/2020,221
1_2_7_8,117,2/16/2020,283
1_2_7_8,116,2/23/2020,282
1_2_7_8,115,3/1/2020,323
1_2_7_8,114,3/8/2020,313
1_2_7_8,113,3/15/2020,115
1_2_7_8,112,3/22/2020,25
1_2_7_8,111,3/29/2020,8
1_2_7_8,107,4/26/2020,2
1_2_7_8,106,5/3/2020,2
1_2_7_8,105,5/10/2020,1
1_2_7_8,103,5/24/2020,3
1_2_7_8,102,5/31/2020,6
1_2_7_8,101,6/7/2020,16
1_2_7_8,100,6/14/2020,20
1_2_7_8,99,6/21/2020,36
1_2_7_8,98,6/28/2020,38
1_2_7_8,97,7/5/2020,38
1_2_7_8,96,7/12/2020,55
1_2_7_8,95,7/19/2020,63
1_2_7_8,94,7/26/2020,44
1_2_7_8,93,8/2/2020,35
1_2_7_8,92,8/9/2020,34
1_2_7_8,91,8/16/2020,26
1_2_7_8,90,8/23/2020,20
1_2_7_8,89,8/30/2020,22
1_2_7_8,88,9/6/2020,22
1_2_7_8,87,9/13/2020,15
1_2_7_8,86,9/20/2020,16
1_2_7_8,85,9/27/2020,16
1_2_7_8,84,10/4/2020,17
1_2_7_8,83,10/11/2020,18
1_2_7_8,82,10/18/2020,13
1_2_7_8,81,10/25/2020,14
1_2_7_8,80,11/1/2020,12
1_2_7_8,79,11/8/2020,12
1_2_7_8,78,11/15/2020,14
1_2_7_8,77,11/22/2020,14
1_2_7_8,76,11/29/2020,12
1_2_7_8,75,12/6/2020,14
1_2_7_8,74,12/13/2020,16
1_2_7_8,73,12/20/2020,14
1_2_7_8,72,12/27/2020,18
1_2_7_8,71,1/3/2021,18
1_2_7_8,70,1/10/2021,7
1_2_7_8,69,1/17/2021,3
1_2_7_8,68,1/24/2021,5
1_2_7_8,67,1/31/2021,9
1_2_7_8,66,2/7/2021,11
1_2_7_8,65,2/14/2021,2
1_2_7_8,64,2/21/2021,4
1_2_7_8,63,2/28/2021,11
1_2_7_8,62,3/7/2021,11
1_2_7_8,61,3/14/2021,14
1_2_7_8,60,3/21/2021,12
1_2_7_8,59,3/28/2021,15
1_2_7_8,58,4/4/2021,15
1_2_7_8,57,4/11/2021,11
1_2_7_8,56,4/18/2021,13
1_2_7_8,55,4/25/2021,12
1_2_7_8,54,5/2/2021,13
1_2_7_8,53,5/9/2021,16
1_2_7_8,52,5/16/2021,26
1_2_7_8,51,5/23/2021,49
1_2_7_8,50,5/30/2021,116
1_2_7_8,49,6/6/2021,102
1_2_7_8,48,6/13/2021,64
1_2_7_8,47,6/20/2021,47
1_2_7_8,46,6/27/2021,27
1_2_7_8,45,7/4/2021,50
1_2_7_8,44,7/11/2021,42
1_2_7_8,43,7/18/2021,25
1_2_7_8,42,7/25/2021,27
1_2_7_8,41,8/1/2021,38
1_2_7_8,40,8/8/2021,60
1_2_7_8,39,8/15/2021,94
1_2_7_8,38,8/22/2021,418
1_2_7_8,37,8/29/2021,392
1_2_7_8,36,9/5/2021,202
1_2_7_8,35,9/12/2021,142
1_2_7_8,34,9/19/2021,100
1_2_7_8,33,9/26/2021,94
1_2_7_8,32,10/3/2021,99
1_2_7_8,31,10/10/2021,92
1_2_7_8,30,10/17/2021,71
1_2_7_8,29,10/24/2021,97
1_2_7_8,28,10/31/2021,98
1_2_7_8,27,11/7/2021,59
1_2_7_8,26,11/14/2021,70
1_2_7_8,25,11/21/2021,42
1_2_7_8,24,11/28/2021,53
1_2_7_8,23,12/5/2021,54
1_2_7_8,22,12/12/2021,40
1_2_7_8,21,12/19/2021,34
1_2_7_8,20,12/26/2021,54
1_2_7_8,19,1/2/2022,139
1_2_7_8,18,1/9/2022,132
1_2_7_8,17,1/16/2022,79
1_2_7_8,16,1/23/2022,77
1_2_7_8,15,1/30/2022,226
1_2_7_8,14,2/6/2022,211
1_2_7_8,13,2/13/2022,168
1_2_7_8,12,2/20/2022,179
1_2_7_8,11,2/27/2022,326
1_2_7_8,10,3/6/2022,480
1_2_7_8,9,3/13/2022,411
1_2_7_8,8,3/20/2022,462
1_2_7_8,7,3/27/2022,495
1_2_7_8,6,4/3/2022,252
1_2_7_8,5,4/10/2022,76
1_2_7_8,4,4/17/2022,298
1_2_7_8,3,4/24/2022,416
1_2_7_8,2,5/1/2022,292
1_2_7_8,1,5/8/2022,175
1_2_8_8,157,5/12/2019,494
1_2_8_8,156,5/19/2019,677
1_2_8_8,155,5/26/2019,482
1_2_8_8,154,6/2/2019,477
1_2_8_8,153,6/9/2019,461
1_2_8_8,152,6/16/2019,592
1_2_8_8,151,6/23/2019,549
1_2_8_8,150,6/30/2019,654
1_2_8_8,149,7/7/2019,504
1_2_8_8,148,7/14/2019,524
1_2_8_8,147,7/21/2019,512
1_2_8_8,146,7/28/2019,498
1_2_8_8,145,8/4/2019,570
1_2_8_8,144,8/11/2019,615
1_2_8_8,143,8/18/2019,618
1_2_8_8,142,8/25/2019,495
1_2_8_8,141,9/1/2019,565
1_2_8_8,140,9/8/2019,524
1_2_8_8,139,9/15/2019,464
1_2_8_8,138,9/22/2019,513
1_2_8_8,137,9/29/2019,512
1_2_8_8,136,10/6/2019,473
1_2_8_8,135,10/13/2019,465
1_2_8_8,134,10/20/2019,431
1_2_8_8,133,10/27/2019,415
1_2_8_8,132,11/3/2019,454
1_2_8_8,131,11/10/2019,476
1_2_8_8,130,11/17/2019,502
1_2_8_8,129,11/24/2019,458
1_2_8_8,128,12/1/2019,596
1_2_8_8,127,12/8/2019,755
1_2_8_8,126,12/15/2019,733
1_2_8_8,125,12/22/2019,905
1_2_8_8,124,12/29/2019,642
1_2_8_8,123,1/5/2020,461
1_2_8_8,122,1/12/2020,369
1_2_8_8,121,1/19/2020,315
1_2_8_8,120,1/26/2020,352
1_2_8_8,119,2/2/2020,411
1_2_8_8,118,2/9/2020,444
1_2_8_8,117,2/16/2020,452
1_2_8_8,116,2/23/2020,425
1_2_8_8,115,3/1/2020,465
1_2_8_8,114,3/8/2020,471
1_2_8_8,113,3/15/2020,312
1_2_8_8,112,3/22/2020,189
1_2_8_8,111,3/29/2020,68
1_2_8_8,108,4/19/2020,3
1_2_8_8,107,4/26/2020,27
1_2_8_8,106,5/3/2020,57
1_2_8_8,105,5/10/2020,35
1_2_8_8,104,5/17/2020,59
1_2_8_8,103,5/24/2020,41
1_2_8_8,102,5/31/2020,210
1_2_8_8,101,6/7/2020,209
1_2_8_8,100,6/14/2020,422
1_2_8_8,99,6/21/2020,506
1_2_8_8,98,6/28/2020,489
1_2_8_8,97,7/5/2020,510
1_2_8_8,96,7/12/2020,432
1_2_8_8,95,7/19/2020,497
1_2_8_8,94,7/26/2020,374
1_2_8_8,93,8/2/2020,325
1_2_8_8,92,8/9/2020,350
1_2_8_8,91,8/16/2020,295
1_2_8_8,90,8/23/2020,321
1_2_8_8,89,8/30/2020,377
1_2_8_8,88,9/6/2020,355
1_2_8_8,87,9/13/2020,330
1_2_8_8,86,9/20/2020,381
1_2_8_8,85,9/27/2020,370
1_2_8_8,84,10/4/2020,365
1_2_8_8,83,10/11/2020,354
1_2_8_8,82,10/18/2020,345
1_2_8_8,81,10/25/2020,345
1_2_8_8,80,11/1/2020,349
1_2_8_8,79,11/8/2020,435
1_2_8_8,78,11/15/2020,387
1_2_8_8,77,11/22/2020,306
1_2_8_8,76,11/29/2020,395
1_2_8_8,75,12/6/2020,472
1_2_8_8,74,12/13/2020,581
1_2_8_8,73,12/20/2020,536
1_2_8_8,72,12/27/2020,471
1_2_8_8,71,1/3/2021,370
1_2_8_8,70,1/10/2021,289
1_2_8_8,69,1/17/2021,180
1_2_8_8,68,1/24/2021,229
1_2_8_8,67,1/31/2021,283
1_2_8_8,66,2/7/2021,254
1_2_8_8,65,2/14/2021,247
1_2_8_8,64,2/21/2021,314
1_2_8_8,63,2/28/2021,324
1_2_8_8,62,3/7/2021,295
1_2_8_8,61,3/14/2021,318
1_2_8_8,60,3/21/2021,298
1_2_8_8,59,3/28/2021,314
1_2_8_8,58,4/4/2021,355
1_2_8_8,57,4/11/2021,367
1_2_8_8,56,4/18/2021,299
1_2_8_8,55,4/25/2021,315
1_2_8_8,54,5/2/2021,738
1_2_8_8,53,5/9/2021,1134
1_2_8_8,52,5/16/2021,431
1_2_8_8,51,5/23/2021,305
1_2_8_8,50,5/30/2021,324
1_2_8_8,49,6/6/2021,282
1_2_8_8,48,6/13/2021,327
1_2_8_8,47,6/20/2021,289
1_2_8_8,46,6/27/2021,307
1_2_8_8,45,7/4/2021,342
1_2_8_8,44,7/11/2021,343
1_2_8_8,43,7/18/2021,395
1_2_8_8,42,7/25/2021,333
1_2_8_8,41,8/1/2021,366
1_2_8_8,40,8/8/2021,371
1_2_8_8,39,8/15/2021,304
1_2_8_8,38,8/22/2021,352
1_2_8_8,37,8/29/2021,311
1_2_8_8,36,9/5/2021,318
1_2_8_8,35,9/12/2021,359
1_2_8_8,34,9/19/2021,309
1_2_8_8,33,9/26/2021,387
1_2_8_8,32,10/3/2021,359
1_2_8_8,31,10/10/2021,362
1_2_8_8,30,10/17/2021,353
1_2_8_8,29,10/24/2021,380
1_2_8_8,28,10/31/2021,382
1_2_8_8,27,11/7/2021,428
1_2_8_8,26,11/14/2021,448
1_2_8_8,25,11/21/2021,341
1_2_8_8,24,11/28/2021,470
1_2_8_8,23,12/5/2021,536
1_2_8_8,22,12/12/2021,655
1_2_8_8,21,12/19/2021,685
1_2_8_8,20,12/26/2021,609
1_2_8_8,19,1/2/2022,460
1_2_8_8,18,1/9/2022,313
1_2_8_8,17,1/16/2022,278
1_2_8_8,16,1/23/2022,249
1_2_8_8,15,1/30/2022,287
1_2_8_8,14,2/6/2022,309
1_2_8_8,13,2/13/2022,330
1_2_8_8,12,2/20/2022,329
1_2_8_8,11,2/27/2022,349
1_2_8_8,10,3/6/2022,395
1_2_8_8,9,3/13/2022,376
1_2_8_8,8,3/20/2022,367
1_2_8_8,7,3/27/2022,304
1_2_8_8,6,4/3/2022,327
1_2_8_8,5,4/10/2022,359
1_2_8_8,4,4/17/2022,367
1_2_8_8,3,4/24/2022,366
1_2_8_8,2,5/1/2022,566
1_2_8_8,1,5/8/2022,1002
1_3_10_8,157,5/12/2019,820
1_3_10_8,156,5/19/2019,1126
1_3_10_8,155,5/26/2019,830
1_3_10_8,154,6/2/2019,603
1_3_10_8,153,6/9/2019,624
1_3_10_8,152,6/16/2019,755
1_3_10_8,151,6/23/2019,589
1_3_10_8,150,6/30/2019,643
1_3_10_8,149,7/7/2019,543
1_3_10_8,148,7/14/2019,521
1_3_10_8,147,7/21/2019,339
1_3_10_8,146,7/28/2019,373
1_3_10_8,145,8/4/2019,322
1_3_10_8,144,8/11/2019,386
1_3_10_8,143,8/18/2019,335
1_3_10_8,142,8/25/2019,207
1_3_10_8,141,9/1/2019,243
1_3_10_8,140,9/8/2019,229
1_3_10_8,139,9/15/2019,192
1_3_10_8,138,9/22/2019,194
1_3_10_8,137,9/29/2019,161
1_3_10_8,136,10/6/2019,148
1_3_10_8,135,10/13/2019,172
1_3_10_8,134,10/20/2019,107
1_3_10_8,133,10/27/2019,100
1_3_10_8,132,11/3/2019,111
1_3_10_8,131,11/10/2019,120
1_3_10_8,130,11/17/2019,140
1_3_10_8,129,11/24/2019,136
1_3_10_8,128,12/1/2019,136
1_3_10_8,127,12/8/2019,137
1_3_10_8,126,12/15/2019,111
1_3_10_8,125,12/22/2019,105
1_3_10_8,124,12/29/2019,68
1_3_10_8,123,1/5/2020,55
1_3_10_8,122,1/12/2020,191
1_3_10_8,121,1/19/2020,237
1_3_10_8,120,1/26/2020,264
1_3_10_8,119,2/2/2020,304
1_3_10_8,118,2/9/2020,574
1_3_10_8,117,2/16/2020,846
1_3_10_8,116,2/23/2020,820
1_3_10_8,115,3/1/2020,847
1_3_10_8,114,3/8/2020,1070
1_3_10_8,113,3/15/2020,978
1_3_10_8,112,3/22/2020,575
1_3_10_8,111,3/29/2020,252
1_3_10_8,108,4/19/2020,1
1_3_10_8,107,4/26/2020,51
1_3_10_8,106,5/3/2020,106
1_3_10_8,105,5/10/2020,68
1_3_10_8,104,5/17/2020,108
1_3_10_8,103,5/24/2020,79
1_3_10_8,102,5/31/2020,385
1_3_10_8,101,6/7/2020,431
1_3_10_8,100,6/14/2020,743
1_3_10_8,99,6/21/2020,718
1_3_10_8,98,6/28/2020,878
1_3_10_8,97,7/5/2020,748
1_3_10_8,96,7/12/2020,795
1_3_10_8,95,7/19/2020,781
1_3_10_8,94,7/26/2020,521
1_3_10_8,93,8/2/2020,404
1_3_10_8,92,8/9/2020,462
1_3_10_8,91,8/16/2020,398
1_3_10_8,90,8/23/2020,344
1_3_10_8,89,8/30/2020,357
1_3_10_8,88,9/6/2020,294
1_3_10_8,87,9/13/2020,223
1_3_10_8,86,9/20/2020,237
1_3_10_8,85,9/27/2020,207
1_3_10_8,84,10/4/2020,239
1_3_10_8,83,10/11/2020,213
1_3_10_8,82,10/18/2020,283
1_3_10_8,81,10/25/2020,163
1_3_10_8,80,11/1/2020,143
1_3_10_8,79,11/8/2020,209
1_3_10_8,78,11/15/2020,146
1_3_10_8,77,11/22/2020,154
1_3_10_8,76,11/29/2020,140
1_3_10_8,75,12/6/2020,141
1_3_10_8,74,12/13/2020,201
1_3_10_8,73,12/20/2020,140
1_3_10_8,72,12/27/2020,113
1_3_10_8,71,1/3/2021,103
1_3_10_8,70,1/10/2021,84
1_3_10_8,69,1/17/2021,115
1_3_10_8,68,1/24/2021,261
1_3_10_8,67,1/31/2021,363
1_3_10_8,66,2/7/2021,483
1_3_10_8,65,2/14/2021,413
1_3_10_8,64,2/21/2021,517
1_3_10_8,63,2/28/2021,768
1_3_10_8,62,3/7/2021,774
1_3_10_8,61,3/14/2021,750
1_3_10_8,60,3/21/2021,764
1_3_10_8,59,3/28/2021,860
1_3_10_8,58,4/4/2021,786
1_3_10_8,57,4/11/2021,791
1_3_10_8,56,4/18/2021,647
1_3_10_8,55,4/25/2021,636
1_3_10_8,54,5/2/2021,795
1_3_10_8,53,5/9/2021,715
1_3_10_8,52,5/16/2021,517
1_3_10_8,51,5/23/2021,489
1_3_10_8,50,5/30/2021,422
1_3_10_8,49,6/6/2021,361
1_3_10_8,48,6/13/2021,298
1_3_10_8,47,6/20/2021,239
1_3_10_8,46,6/27/2021,193
1_3_10_8,45,7/4/2021,225
1_3_10_8,44,7/11/2021,222
1_3_10_8,43,7/18/2021,240
1_3_10_8,42,7/25/2021,210
1_3_10_8,41,8/1/2021,180
1_3_10_8,40,8/8/2021,214
1_3_10_8,39,8/15/2021,176
1_3_10_8,38,8/22/2021,141
1_3_10_8,37,8/29/2021,143
1_3_10_8,36,9/5/2021,117
1_3_10_8,35,9/12/2021,126
1_3_10_8,34,9/19/2021,99
1_3_10_8,33,9/26/2021,103
1_3_10_8,32,10/3/2021,96
1_3_10_8,31,10/10/2021,127
1_3_10_8,30,10/17/2021,107
1_3_10_8,29,10/24/2021,92
1_3_10_8,28,10/31/2021,88
1_3_10_8,27,11/7/2021,102
1_3_10_8,26,11/14/2021,74
1_3_10_8,25,11/21/2021,64
1_3_10_8,24,11/28/2021,72
1_3_10_8,23,12/5/2021,98
1_3_10_8,22,12/12/2021,92
1_3_10_8,21,12/19/2021,81
1_3_10_8,20,12/26/2021,85
1_3_10_8,19,1/2/2022,75
1_3_10_8,18,1/9/2022,50
1_3_10_8,17,1/16/2022,125
1_3_10_8,16,1/23/2022,145
1_3_10_8,15,1/30/2022,249
1_3_10_8,14,2/6/2022,228
1_3_10_8,13,2/13/2022,286
1_3_10_8,12,2/20/2022,551
1_3_10_8,11,2/27/2022,659
1_3_10_8,10,3/6/2022,751
1_3_10_8,9,3/13/2022,814
1_3_10_8,8,3/20/2022,801
1_3_10_8,7,3/27/2022,833
1_3_10_8,6,4/3/2022,873
1_3_10_8,5,4/10/2022,1054
1_3_10_8,4,4/17/2022,1110
1_3_10_8,3,4/24/2022,811
1_3_10_8,2,5/1/2022,1007
1_3_10_8,1,5/8/2022,1174
1_3_9_8,157,5/12/2019,209
1_3_9_8,156,5/19/2019,267
1_3_9_8,155,5/26/2019,186
1_3_9_8,154,6/2/2019,145
1_3_9_8,153,6/9/2019,166
1_3_9_8,152,6/16/2019,153
1_3_9_8,151,6/23/2019,164
1_3_9_8,150,6/30/2019,182
1_3_9_8,149,7/7/2019,154
1_3_9_8,148,7/14/2019,130
1_3_9_8,147,7/21/2019,94
1_3_9_8,146,7/28/2019,87
1_3_9_8,145,8/4/2019,86
1_3_9_8,144,8/11/2019,86
1_3_9_8,143,8/18/2019,56
1_3_9_8,142,8/25/2019,47
1_3_9_8,141,9/1/2019,45
1_3_9_8,140,9/8/2019,44
1_3_9_8,139,9/15/2019,37
1_3_9_8,138,9/22/2019,47
1_3_9_8,137,9/29/2019,30
1_3_9_8,136,10/6/2019,37
1_3_9_8,135,10/13/2019,46
1_3_9_8,134,10/20/2019,21
1_3_9_8,133,10/27/2019,19
1_3_9_8,132,11/3/2019,21
1_3_9_8,131,11/10/2019,38
1_3_9_8,130,11/17/2019,36
1_3_9_8,129,11/24/2019,34
1_3_9_8,128,12/1/2019,32
1_3_9_8,127,12/8/2019,38
1_3_9_8,126,12/15/2019,37
1_3_9_8,125,12/22/2019,32
1_3_9_8,124,12/29/2019,18
1_3_9_8,123,1/5/2020,18
1_3_9_8,122,1/12/2020,34
1_3_9_8,121,1/19/2020,28
1_3_9_8,120,1/26/2020,65
1_3_9_8,119,2/2/2020,66
1_3_9_8,118,2/9/2020,151
1_3_9_8,117,2/16/2020,183
1_3_9_8,116,2/23/2020,152
1_3_9_8,115,3/1/2020,207
1_3_9_8,114,3/8/2020,200
1_3_9_8,113,3/15/2020,180
1_3_9_8,112,3/22/2020,87
1_3_9_8,111,3/29/2020,36
1_3_9_8,107,4/26/2020,6
1_3_9_8,106,5/3/2020,18
1_3_9_8,105,5/10/2020,11
1_3_9_8,104,5/17/2020,31
1_3_9_8,103,5/24/2020,22
1_3_9_8,102,5/31/2020,73
1_3_9_8,101,6/7/2020,79
1_3_9_8,100,6/14/2020,161
1_3_9_8,99,6/21/2020,155
1_3_9_8,98,6/28/2020,190
1_3_9_8,97,7/5/2020,173
1_3_9_8,96,7/12/2020,160
1_3_9_8,95,7/19/2020,147
1_3_9_8,94,7/26/2020,130
1_3_9_8,93,8/2/2020,92
1_3_9_8,92,8/9/2020,90
1_3_9_8,91,8/16/2020,91
1_3_9_8,90,8/23/2020,71
1_3_9_8,89,8/30/2020,59
1_3_9_8,88,9/6/2020,69
1_3_9_8,87,9/13/2020,44
1_3_9_8,86,9/20/2020,35
1_3_9_8,85,9/27/2020,33
1_3_9_8,84,10/4/2020,29
1_3_9_8,83,10/11/2020,36
1_3_9_8,82,10/18/2020,34
1_3_9_8,81,10/25/2020,24
1_3_9_8,80,11/1/2020,14
1_3_9_8,79,11/8/2020,17
1_3_9_8,78,11/15/2020,14
1_3_9_8,77,11/22/2020,24
1_3_9_8,76,11/29/2020,14
1_3_9_8,75,12/6/2020,15
1_3_9_8,74,12/13/2020,25
1_3_9_8,73,12/20/2020,18
1_3_9_8,72,12/27/2020,15
1_3_9_8,71,1/3/2021,14
1_3_9_8,70,1/10/2021,21
1_3_9_8,69,1/17/2021,41
1_3_9_8,68,1/24/2021,92
1_3_9_8,67,1/31/2021,98
1_3_9_8,66,2/7/2021,138
1_3_9_8,65,2/14/2021,145
1_3_9_8,64,2/21/2021,156
1_3_9_8,63,2/28/2021,230
1_3_9_8,62,3/7/2021,291
1_3_9_8,61,3/14/2021,274
1_3_9_8,60,3/21/2021,284
1_3_9_8,59,3/28/2021,273
1_3_9_8,58,4/4/2021,233
1_3_9_8,57,4/11/2021,292
1_3_9_8,56,4/18/2021,246
1_3_9_8,55,4/25/2021,249
1_3_9_8,54,5/2/2021,292
1_3_9_8,53,5/9/2021,327
1_3_9_8,52,5/16/2021,246
1_3_9_8,51,5/23/2021,220
1_3_9_8,50,5/30/2021,187
1_3_9_8,49,6/6/2021,177
1_3_9_8,48,6/13/2021,124
1_3_9_8,47,6/20/2021,128
1_3_9_8,46,6/27/2021,98
1_3_9_8,45,7/4/2021,110
1_3_9_8,44,7/11/2021,113
1_3_9_8,43,7/18/2021,119
1_3_9_8,42,7/25/2021,117
1_3_9_8,41,8/1/2021,90
1_3_9_8,40,8/8/2021,97
1_3_9_8,39,8/15/2021,63
1_3_9_8,38,8/22/2021,53
1_3_9_8,37,8/29/2021,60
1_3_9_8,36,9/5/2021,68
1_3_9_8,35,9/12/2021,50
1_3_9_8,34,9/19/2021,43
1_3_9_8,33,9/26/2021,53
1_3_9_8,32,10/3/2021,49
1_3_9_8,31,10/10/2021,58
1_3_9_8,30,10/17/2021,59
1_3_9_8,29,10/24/2021,48
1_3_9_8,28,10/31/2021,32
1_3_9_8,27,11/7/2021,33
1_3_9_8,26,11/14/2021,40
1_3_9_8,25,11/21/2021,44
1_3_9_8,24,11/28/2021,48
1_3_9_8,23,12/5/2021,48
1_3_9_8,22,12/12/2021,64
1_3_9_8,21,12/19/2021,58
1_3_9_8,20,12/26/2021,66
1_3_9_8,19,1/2/2022,48
1_3_9_8,18,1/9/2022,34
1_3_9_8,17,1/16/2022,44
1_3_9_8,16,1/23/2022,58
1_3_9_8,15,1/30/2022,104
1_3_9_8,14,2/6/2022,111
1_3_9_8,13,2/13/2022,118
1_3_9_8,12,2/20/2022,178
1_3_9_8,11,2/27/2022,214
1_3_9_8,10,3/6/2022,253
1_3_9_8,9,3/13/2022,249
1_3_9_8,8,3/20/2022,245
1_3_9_8,7,3/27/2022,241
1_3_9_8,6,4/3/2022,247
1_3_9_8,5,4/10/2022,333
1_3_9_8,4,4/17/2022,373
1_3_9_8,3,4/24/2022,286
1_3_9_8,2,5/1/2022,353
1_3_9_8,1,5/8/2022,457
1_4_11_8,157,5/12/2019,252
1_4_11_8,156,5/19/2019,273
1_4_11_8,155,5/26/2019,236
1_4_11_8,154,6/2/2019,240
1_4_11_8,153,6/9/2019,301
1_4_11_8,152,6/16/2019,420
1_4_11_8,151,6/23/2019,476
1_4_11_8,150,6/30/2019,548
1_4_11_8,149,7/7/2019,360
1_4_11_8,148,7/14/2019,243
1_4_11_8,147,7/21/2019,200
1_4_11_8,146,7/28/2019,185
1_4_11_8,145,8/4/2019,153
1_4_11_8,144,8/11/2019,153
1_4_11_8,143,8/18/2019,140
1_4_11_8,142,8/25/2019,112
1_4_11_8,141,9/1/2019,118
1_4_11_8,140,9/8/2019,134
1_4_11_8,139,9/15/2019,133
1_4_11_8,138,9/22/2019,130
1_4_11_8,137,9/29/2019,121
1_4_11_8,136,10/6/2019,151
1_4_11_8,135,10/13/2019,146
1_4_11_8,134,10/20/2019,164
1_4_11_8,133,10/27/2019,85
1_4_11_8,132,11/3/2019,127
1_4_11_8,131,11/10/2019,204
1_4_11_8,130,11/17/2019,234
1_4_11_8,129,11/24/2019,266
1_4_11_8,128,12/1/2019,370
1_4_11_8,127,12/8/2019,496
1_4_11_8,126,12/15/2019,353
1_4_11_8,125,12/22/2019,314
1_4_11_8,124,12/29/2019,194
1_4_11_8,123,1/5/2020,141
1_4_11_8,122,1/12/2020,150
1_4_11_8,121,1/19/2020,113
1_4_11_8,120,1/26/2020,111
1_4_11_8,119,2/2/2020,113
1_4_11_8,118,2/9/2020,127
1_4_11_8,117,2/16/2020,127
1_4_11_8,116,2/23/2020,108
1_4_11_8,115,3/1/2020,126
1_4_11_8,114,3/8/2020,105
1_4_11_8,113,3/15/2020,59
1_4_11_8,112,3/22/2020,14
1_4_11_8,111,3/29/2020,7
1_4_11_8,107,4/26/2020,1
1_4_11_8,106,5/3/2020,7
1_4_11_8,105,5/10/2020,8
1_4_11_8,104,5/17/2020,6
1_4_11_8,103,5/24/2020,5
1_4_11_8,102,5/31/2020,20
1_4_11_8,101,6/7/2020,21
1_4_11_8,100,6/14/2020,44
1_4_11_8,99,6/21/2020,57
1_4_11_8,98,6/28/2020,76
1_4_11_8,97,7/5/2020,116
1_4_11_8,96,7/12/2020,116
1_4_11_8,95,7/19/2020,125
1_4_11_8,94,7/26/2020,123
1_4_11_8,93,8/2/2020,87
1_4_11_8,92,8/9/2020,110
1_4_11_8,91,8/16/2020,101
1_4_11_8,90,8/23/2020,114
1_4_11_8,89,8/30/2020,102
1_4_11_8,88,9/6/2020,138
1_4_11_8,87,9/13/2020,105
1_4_11_8,86,9/20/2020,112
1_4_11_8,85,9/27/2020,102
1_4_11_8,84,10/4/2020,100
1_4_11_8,83,10/11/2020,88
1_4_11_8,82,10/18/2020,109
1_4_11_8,81,10/25/2020,86
1_4_11_8,80,11/1/2020,81
1_4_11_8,79,11/8/2020,136
1_4_11_8,78,11/15/2020,108
1_4_11_8,77,11/22/2020,115
1_4_11_8,76,11/29/2020,164
